"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Gene0622",24.788033015767,0.0590843539218614,0.228767285507138,0.671882787564853,0.985517365059027,FALSE,"Not significant"
"Gene0623",63.6456768592813,0.0552025667567654,0.228471639770292,0.688206056227922,0.985517365059027,FALSE,"Not significant"
"Gene0632",207.04803810093,0.0628613273760689,0.210791686464471,0.662027724465929,0.985517365059027,FALSE,"Not significant"
"Gene0636",78.7806820550978,0.0619711012785842,0.206752151288769,0.664756801477342,0.985517365059027,FALSE,"Not significant"
"Gene0643",23.6963017942028,-0.0608860305618517,0.218559441745458,0.666953566729997,0.985517365059027,FALSE,"Not significant"
"Gene0655",15.5179476990473,-0.0557553799331999,0.237047952383719,0.672732745862653,0.985517365059027,FALSE,"Not significant"
"Gene0660",53.248209482741,0.0506498007667814,0.219395713141,0.717327884549006,0.985517365059027,FALSE,"Not significant"
"Gene0668",45.8173330760864,0.0617978947640827,0.216830634004459,0.664850293172521,0.985517365059027,FALSE,"Not significant"
"Gene0678",154.96889477172,0.0578750561848217,0.208843269631119,0.682720510811172,0.985517365059027,FALSE,"Not significant"
"Gene0684",54.0343933661753,-0.0495325500491879,0.228550890085386,0.714525395684266,0.985517365059027,FALSE,"Not significant"
"Gene0701",23.3704628308365,-0.0511511726380898,0.230687057253392,0.700245043484099,0.985517365059027,FALSE,"Not significant"
"Gene0719",47.8088700823073,0.0606260401589368,0.219560724005921,0.670715772818782,0.985517365059027,FALSE,"Not significant"
"Gene0732",36.220246421736,0.0549681811494184,0.221524314637953,0.692366107266909,0.985517365059027,FALSE,"Not significant"
"Gene0742",58.1658540461421,-0.0525325105652526,0.187115540531786,0.709831719793597,0.985517365059027,FALSE,"Not significant"
"Gene0762",95.1793989301726,-0.0614356078462136,0.187573641833591,0.663162648304567,0.985517365059027,FALSE,"Not significant"
"Gene0764",57.6297148140656,0.0506696634246498,0.22758526086483,0.718416519056741,0.985517365059027,FALSE,"Not significant"
"Gene0785",43.0715056171282,0.058515885711083,0.196731714156276,0.683146723710083,0.985517365059027,FALSE,"Not significant"
"Gene0787",67.6738327536615,0.0577220813210833,0.200235968247795,0.685300524707788,0.985517365059027,FALSE,"Not significant"
"Gene0819",19.2836519489797,-0.0547978548007036,0.227955873289839,0.692312191755053,0.985517365059027,FALSE,"Not significant"
"Gene0842",42.6201251982675,0.0583521110903294,0.22007769030983,0.681850151838343,0.985517365059027,FALSE,"Not significant"
"Gene0858",79.2325584180102,0.0519571952417385,0.205709918814389,0.718236247948599,0.985517365059027,FALSE,"Not significant"
"Gene0861",50.5973293410501,-0.0558575912977158,0.212981971436532,0.693408741705984,0.985517365059027,FALSE,"Not significant"
"Gene0884",199.818797366503,0.0521938969158191,0.210258459963943,0.716187908164071,0.985517365059027,FALSE,"Not significant"
"Gene0890",31.4260325701097,-0.0541465875129765,0.213197790219609,0.703319696851969,0.985517365059027,FALSE,"Not significant"
"Gene0893",17.5830496236172,-0.0502723204601309,0.23233732420132,0.709454462388416,0.985517365059027,FALSE,"Not significant"
"Gene0898",121.998636016176,-0.05538194935146,0.215443333687025,0.696324476566608,0.985517365059027,FALSE,"Not significant"
"Gene0902",32.481764539621,0.0475155128738771,0.236600089006204,0.720092057888719,0.985517365059027,FALSE,"Not significant"
"Gene0905",120.625377085131,-0.0485992352693025,0.222379435690713,0.723530906610494,0.985517365059027,FALSE,"Not significant"
"Gene0934",422.043721013728,0.0502532868039108,0.208982085406186,0.723571220512123,0.985517365059027,FALSE,"Not significant"
"Gene0953",83.2166508104571,0.0546908521801666,0.198655266782263,0.701626791066013,0.985517365059027,FALSE,"Not significant"
"Gene0956",40.1850234315556,-0.0591672647658885,0.205022976639283,0.674232590525476,0.985517365059027,FALSE,"Not significant"
"Gene0105",53.9718266930463,-0.0469027447378892,0.218072369705034,0.736900294201915,0.987204697765751,FALSE,"Not significant"
"Gene0122",75.6065167020575,0.0285290343697715,0.217217507377302,0.836991452001448,0.987204697765751,FALSE,"Not significant"
"Gene0126",174.484590015745,0.0225822540727709,0.224087419121045,0.868264873363962,0.987204697765751,FALSE,"Not significant"
"Gene0130",116.432935543985,0.0472332421432256,0.198826716151153,0.74206110008764,0.987204697765751,FALSE,"Not significant"
"Gene0131",57.9635660652569,0.0240696394456334,0.204140793661727,0.866265453736293,0.987204697765751,FALSE,"Not significant"
"Gene0133",44.3133588780481,0.026977383990065,0.219937943937103,0.846857022224485,0.987204697765751,FALSE,"Not significant"
"Gene0135",33.8137700207979,-0.0229548590316981,0.219503022926154,0.865638301488336,0.987204697765751,FALSE,"Not significant"
"Gene0145",12.7305808486971,0.0296787964624849,0.228271432466966,0.828064969819952,0.987204697765751,FALSE,"Not significant"
"Gene0158",172.679863638755,0.0320600824814893,0.237526052655374,0.80772365087844,0.987204697765751,FALSE,"Not significant"
"Gene0162",59.6791227651735,0.0240794764560491,0.192414307018038,0.864428481850828,0.987204697765751,FALSE,"Not significant"
"Gene0164",26.7934873809463,0.038450479761319,0.22132721597176,0.783595714473369,0.987204697765751,FALSE,"Not significant"
"Gene0169",73.1323746744677,0.0471772833401486,0.224168078382557,0.736878811028597,0.987204697765751,FALSE,"Not significant"
"Gene0172",16.7834290477345,-0.0236008317347804,0.214723882098537,0.865877537665846,0.987204697765751,FALSE,"Not significant"
"Gene0182",13.2340441504661,0.0245338475530705,0.235914136559475,0.85221920093627,0.987204697765751,FALSE,"Not significant"
"Gene0185",34.2708572207892,-0.0288857738561684,0.219783482635898,0.841195594242961,0.987204697765751,FALSE,"Not significant"
"Gene0206",28.2102089532795,0.0447043526464845,0.211741410038632,0.756893953588141,0.987204697765751,FALSE,"Not significant"
"Gene0212",277.731265246705,-0.0374942476501195,0.204721754241856,0.78873426778488,0.987204697765751,FALSE,"Not significant"
"Gene0218",129.249720984813,-0.0373214189158778,0.207273130060345,0.786663673569743,0.987204697765751,FALSE,"Not significant"
"Gene0220",59.2095615224138,-0.0316728815676869,0.212594777256829,0.820278614398155,0.987204697765751,FALSE,"Not significant"
"Gene0225",34.5280346097384,-0.0266822347143856,0.21522774128479,0.848278766243293,0.987204697765751,FALSE,"Not significant"
"Gene0230",449.806363479613,-0.0288662813359057,0.224357477929244,0.832432665099969,0.987204697765751,FALSE,"Not significant"
"Gene0232",98.021018654072,-0.0261253528563932,0.200923427787009,0.852352088120148,0.987204697765751,FALSE,"Not significant"
"Gene0248",103.60313977091,-0.0439103632780605,0.19952379188796,0.757266834411935,0.987204697765751,FALSE,"Not significant"
"Gene0251",55.1360536351887,-0.0334138474975147,0.203340395615686,0.812656586264174,0.987204697765751,FALSE,"Not significant"
"Gene0263",19.6893361742077,0.0317028369030564,0.235257461713538,0.811805571671987,0.987204697765751,FALSE,"Not significant"
"Gene0275",544.373735986217,-0.0253902785503951,0.213422886628794,0.857844008219274,0.987204697765751,FALSE,"Not significant"
"Gene0295",133.622907957291,0.0448214890724448,0.221754053635295,0.743578375063284,0.987204697765751,FALSE,"Not significant"
"Gene0297",32.885591910301,0.0369281483682204,0.230175970046288,0.785869422764435,0.987204697765751,FALSE,"Not significant"
"Gene0305",24.2423214478633,-0.0436299494411538,0.224381205487279,0.753338259334946,0.987204697765751,FALSE,"Not significant"
"Gene0306",29.5141669995557,0.0307477425094349,0.216037863099401,0.831048999590075,0.987204697765751,FALSE,"Not significant"
"Gene0309",30.8892547964231,-0.0461843074182084,0.235597991061304,0.729273156973105,0.987204697765751,FALSE,"Not significant"
"Gene0313",74.5673135648597,-0.0307125769147066,0.217600434582037,0.823622899740784,0.987204697765751,FALSE,"Not significant"
"Gene0320",167.119992388454,-0.0353959924151014,0.210549906260015,0.801768610363086,0.987204697765751,FALSE,"Not significant"
"Gene0325",119.234722959512,0.0450600633620554,0.199812995406486,0.753684404450382,0.987204697765751,FALSE,"Not significant"
"Gene0328",202.217795497894,-0.0293738520358597,0.239075713392412,0.810159773956285,0.987204697765751,FALSE,"Not significant"
"Gene0330",36.9420618603413,-0.0278898712805636,0.205370899627223,0.8435094569567,0.987204697765751,FALSE,"Not significant"
"Gene0334",93.9897052369766,-0.0299573169861366,0.261555148820531,0.766619579025755,0.987204697765751,FALSE,"Not significant"
"Gene0336",221.469246494902,0.0474840660556043,0.197557933133626,0.738187261554589,0.987204697765751,FALSE,"Not significant"
"Gene0347",110.239595745761,0.0247871610983937,0.200119306400199,0.863802573077233,0.987204697765751,FALSE,"Not significant"
"Gene0351",19.244262429006,-0.0396912847461801,0.216427430223633,0.777312354422191,0.987204697765751,FALSE,"Not significant"
"Gene0352",48.3239013001808,0.0452400437911477,0.202948930932157,0.751842192455225,0.987204697765751,FALSE,"Not significant"
"Gene0366",118.920277162707,-0.0269085344569406,0.217451558537405,0.843609918417843,0.987204697765751,FALSE,"Not significant"
"Gene0370",33.0628983595016,-0.0308425448890163,0.228070142721535,0.820256143788301,0.987204697765751,FALSE,"Not significant"
"Gene0371",123.481137378974,0.0237099989436196,0.209776758454561,0.861134122827875,0.987204697765751,FALSE,"Not significant"
"Gene0373",226.971792506483,0.0335436348545099,0.218810576774884,0.811618927443786,0.987204697765751,FALSE,"Not significant"
"Gene0382",64.0213960103261,-0.0432049740528908,0.196441532684762,0.760695952173816,0.987204697765751,FALSE,"Not significant"
"Gene0405",153.542995370776,-0.021580358191244,0.216177279459373,0.867808883859055,0.987204697765751,FALSE,"Not significant"
"Gene0412",96.510991981825,0.0434120393769323,0.199866880485097,0.76280849753405,0.987204697765751,FALSE,"Not significant"
"Gene0416",56.9793632188481,-0.0388316462594918,0.203919309166726,0.782663815519718,0.987204697765751,FALSE,"Not significant"
"Gene0421",336.771052563379,-0.0374628703821233,0.188245890312668,0.790953302862983,0.987204697765751,FALSE,"Not significant"
"Gene0452",16.6259193846466,0.0353375662935577,0.226002306752367,0.798528138121218,0.987204697765751,FALSE,"Not significant"
"Gene0454",13.5130072748199,-0.0299378507223996,0.224797708312597,0.828557265968418,0.987204697765751,FALSE,"Not significant"
"Gene0467",17.161556713075,0.0248861298499182,0.241255117514919,0.84388907932162,0.987204697765751,FALSE,"Not significant"
"Gene0469",387.592918930152,-0.0376028389686025,0.181742639271836,0.785786992838667,0.987204697765751,FALSE,"Not significant"
"Gene0475",141.458082600901,-0.0474457159544226,0.201036291352088,0.737171459514083,0.987204697765751,FALSE,"Not significant"
"Gene0487",18.9091233998938,0.0331013428801932,0.241505189817397,0.799393788524951,0.987204697765751,FALSE,"Not significant"
"Gene0489",103.198791554031,-0.0294634239439558,0.200910466205688,0.832074510078505,0.987204697765751,FALSE,"Not significant"
"Gene0494",84.9016054998956,-0.0426763527852467,0.223057267337838,0.758310418057112,0.987204697765751,FALSE,"Not significant"
"Gene0497",81.6227567758146,-0.0312660448770608,0.201142694430128,0.824667940022122,0.987204697765751,FALSE,"Not significant"
"Gene0498",28.9575948389877,-0.0460812189704631,0.213302530598769,0.743201777481714,0.987204697765751,FALSE,"Not significant"
"Gene0501",274.498341895043,0.0442327109713273,0.173562270012857,0.748373600434476,0.987204697765751,FALSE,"Not significant"
"Gene0503",34.5390379545374,-0.0415588285014889,0.213966431453113,0.765949219429712,0.987204697765751,FALSE,"Not significant"
"Gene0504",121.924980556211,0.044316820732272,0.206104286448164,0.756487587596548,0.987204697765751,FALSE,"Not significant"
"Gene0511",395.893675886515,0.0457199790080426,0.182104906436235,0.745968856692067,0.987204697765751,FALSE,"Not significant"
"Gene0513",68.7342319378879,0.0407106603417061,0.2143878026138,0.776060828610194,0.987204697765751,FALSE,"Not significant"
"Gene0517",43.7732859833315,0.0342695449738784,0.224812394984853,0.800433564596785,0.987204697765751,FALSE,"Not significant"
"Gene0522",55.7392083189284,-0.0350353781513038,0.209756847243385,0.800327733862466,0.987204697765751,FALSE,"Not significant"
"Gene0533",35.2583888533711,-0.0241197011458796,0.213133429885952,0.86019639001225,0.987204697765751,FALSE,"Not significant"
"Gene0535",427.583013953398,0.0415629137394074,0.198912927534408,0.767576924980508,0.987204697765751,FALSE,"Not significant"
"Gene0548",31.1185446244207,0.0454647756094735,0.213045889565354,0.750664921377767,0.987204697765751,FALSE,"Not significant"
"Gene0552",40.6893815050691,-0.0354620765395865,0.219907085029869,0.798699482473441,0.987204697765751,FALSE,"Not significant"
"Gene0568",642.250160513957,-0.03826177953429,0.191526498657889,0.782363764533534,0.987204697765751,FALSE,"Not significant"
"Gene0572",91.2926934914683,-0.0320033909564704,0.197042813483424,0.819941464924812,0.987204697765751,FALSE,"Not significant"
"Gene0578",10.3014712922312,-0.041367909818821,0.234681970634054,0.757288324211099,0.987204697765751,FALSE,"Not significant"
"Gene0580",25.4648129193893,0.0393554670785309,0.210081345264781,0.780702907467771,0.987204697765751,FALSE,"Not significant"
"Gene0581",12.1327797186838,-0.0257135684794853,0.236992593740076,0.843187462574268,0.987204697765751,FALSE,"Not significant"
"Gene0599",103.508728519171,0.027258570302931,0.208230401574157,0.847338886320282,0.987204697765751,FALSE,"Not significant"
"Gene0610",225.246310838853,0.0387414351840736,0.200956826577032,0.785601844907702,0.987204697765751,FALSE,"Not significant"
"Gene0617",86.1420524975241,0.0265267637743243,0.185020932662053,0.850876888564871,0.987204697765751,FALSE,"Not significant"
"Gene0618",111.521428650662,-0.0377173962348425,0.203639745652488,0.787644016671283,0.987204697765751,FALSE,"Not significant"
"Gene0621",20.6743217163351,0.0368192728984004,0.209560646359025,0.798669644563797,0.987204697765751,FALSE,"Not significant"
"Gene0625",233.582656834784,0.0333841628200337,0.208354166932422,0.814160576528272,0.987204697765751,FALSE,"Not significant"
"Gene0626",47.5740321703934,-0.032191871187299,0.239149590094178,0.802186825801817,0.987204697765751,FALSE,"Not significant"
"Gene0630",53.4114413432324,-0.0389543708006441,0.187790898465496,0.781556767721053,0.987204697765751,FALSE,"Not significant"
"Gene0634",26.1244084628925,-0.0446070506314607,0.211347519985684,0.750797787634372,0.987204697765751,FALSE,"Not significant"
"Gene0644",50.8915117940749,0.0329803520192699,0.203799878687316,0.817430858590203,0.987204697765751,FALSE,"Not significant"
"Gene0645",90.3340563282524,-0.0263785375770947,0.1956746054235,0.851007971695515,0.987204697765751,FALSE,"Not significant"
"Gene0646",46.2639768538596,-0.0489502985898078,0.217749580050438,0.728103938982078,0.987204697765751,FALSE,"Not significant"
"Gene0662",122.080873171546,-0.0298423997923141,0.199832337333039,0.83171390111096,0.987204697765751,FALSE,"Not significant"
"Gene0664",21.6616260111324,-0.0253267025641543,0.233432425831837,0.845825856341203,0.987204697765751,FALSE,"Not significant"
"Gene0673",8.76404631269867,-0.036942627440585,0.246904271844274,0.762607524184505,0.987204697765751,FALSE,"Not significant"
"Gene0675",27.2405123258271,0.0323900978448572,0.246346758609502,0.78370281064768,0.987204697765751,FALSE,"Not significant"
"Gene0676",20.8062030723691,-0.0471058881773529,0.216826354015066,0.737643524006807,0.987204697765751,FALSE,"Not significant"
"Gene0682",28.3695996257342,0.0379435503204107,0.210151844496198,0.78947594051446,0.987204697765751,FALSE,"Not significant"
"Gene0692",19.4538932146535,0.024679450987828,0.219205249625975,0.861003472893087,0.987204697765751,FALSE,"Not significant"
"Gene0699",37.7680690814863,-0.0354687144234453,0.203192148318098,0.801244860076904,0.987204697765751,FALSE,"Not significant"
"Gene0700",49.1242867187914,-0.0243465136844489,0.222496608194189,0.85781804925885,0.987204697765751,FALSE,"Not significant"
"Gene0702",43.6738569735084,0.0248216615037316,0.21504871634391,0.852827296856177,0.987204697765751,FALSE,"Not significant"
"Gene0703",63.0246685733099,-0.0338099421442114,0.215572136794963,0.808422895913609,0.987204697765751,FALSE,"Not significant"
"Gene0709",103.575912584449,-0.0420437771082132,0.190896210815039,0.765220659904805,0.987204697765751,FALSE,"Not significant"
"Gene0713",83.7381401231593,-0.0321995712612006,0.203067246852216,0.817612960501699,0.987204697765751,FALSE,"Not significant"
"Gene0715",29.051253716356,-0.0392020891047709,0.235099205896948,0.759133199054706,0.987204697765751,FALSE,"Not significant"
"Gene0717",39.4560820543615,-0.025042041346144,0.211213740700313,0.857963554480789,0.987204697765751,FALSE,"Not significant"
"Gene0727",28.7359067813866,-0.0401939344509445,0.215062356576364,0.774737498909811,0.987204697765751,FALSE,"Not significant"
"Gene0738",104.560116924485,0.0466283401415464,0.192733212295805,0.740545352111139,0.987204697765751,FALSE,"Not significant"
"Gene0749",166.676825996223,-0.0370414197674316,0.200376072824002,0.795768568140116,0.987204697765751,FALSE,"Not significant"
"Gene0763",20.5466628321436,-0.0229563055906777,0.21902312299262,0.868420714920327,0.987204697765751,FALSE,"Not significant"
"Gene0776",49.5220777053847,0.0355073029221621,0.205402198039203,0.803410803288248,0.987204697765751,FALSE,"Not significant"
"Gene0782",116.186361385167,0.0414460852331675,0.230357467238172,0.753969373131039,0.987204697765751,FALSE,"Not significant"
"Gene0803",42.9374784318225,-0.0283662911285555,0.213987635161846,0.838433024347785,0.987204697765751,FALSE,"Not significant"
"Gene0812",375.367190719888,-0.0442018367032799,0.201282688076746,0.754302131551328,0.987204697765751,FALSE,"Not significant"
"Gene0818",35.1771238530276,-0.0365556665621536,0.205780907113864,0.79648558119607,0.987204697765751,FALSE,"Not significant"
"Gene0823",51.5248543559088,-0.0280154671471643,0.21461312944511,0.838656142598487,0.987204697765751,FALSE,"Not significant"
"Gene0831",9.7379737389244,-0.0353015683159745,0.24550361377505,0.773421875518115,0.987204697765751,FALSE,"Not significant"
"Gene0833",102.942146188346,0.0427055842680695,0.196073578668866,0.764973047879651,0.987204697765751,FALSE,"Not significant"
"Gene0839",28.8286011950222,-0.0292961143889879,0.227564202164249,0.826633474094016,0.987204697765751,FALSE,"Not significant"
"Gene0841",170.585136811673,0.0379618981971056,0.229242632873248,0.779208527492023,0.987204697765751,FALSE,"Not significant"
"Gene0845",336.147108471089,0.0323925702268459,0.194416467808944,0.820851688634552,0.987204697765751,FALSE,"Not significant"
"Gene0846",25.908508306929,0.0412946228301369,0.202152742789479,0.773830089753879,0.987204697765751,FALSE,"Not significant"
"Gene0849",39.2083075311043,-0.0459324063201833,0.214903901377339,0.74108847944154,0.987204697765751,FALSE,"Not significant"
"Gene0850",79.6642125990458,-0.0426763733049396,0.215872937157849,0.761070387076058,0.987204697765751,FALSE,"Not significant"
"Gene0851",27.3171941155043,0.0304898360771378,0.207622442544766,0.830468123041367,0.987204697765751,FALSE,"Not significant"
"Gene0852",122.808436124979,0.0252646996326834,0.19123328442033,0.860584577834264,0.987204697765751,FALSE,"Not significant"
"Gene0857",134.816710878438,-0.0274733291020586,0.217399997417093,0.843267400032121,0.987204697765751,FALSE,"Not significant"
"Gene0870",294.606029840746,-0.030181222956996,0.187900246623948,0.828798560386194,0.987204697765751,FALSE,"Not significant"
"Gene0874",53.1243668306394,-0.0326928313235017,0.194547498904427,0.818462779056464,0.987204697765751,FALSE,"Not significant"
"Gene0876",285.918961155767,-0.0451435225434789,0.183935953892646,0.746217255356895,0.987204697765751,FALSE,"Not significant"
"Gene0880",105.981806389211,-0.0430647356693402,0.215869743442176,0.760422572102848,0.987204697765751,FALSE,"Not significant"
"Gene0915",18.7594759556122,0.0318823455841546,0.235773437369897,0.807890645101697,0.987204697765751,FALSE,"Not significant"
"Gene0933",89.1985641389538,0.0457293947886834,0.208912713715904,0.74792816086433,0.987204697765751,FALSE,"Not significant"
"Gene0939",535.059250411837,0.0456680288552596,0.212213139684658,0.749859927397964,0.987204697765751,FALSE,"Not significant"
"Gene0941",19.6013541373346,-0.0211951638626532,0.237774143026543,0.867469032015578,0.987204697765751,FALSE,"Not significant"
"Gene0946",59.5624278860923,-0.0325282162535781,0.200085149681258,0.817831877617742,0.987204697765751,FALSE,"Not significant"
"Gene0960",84.2733077990988,0.0266420943879508,0.214419361601402,0.850374850431414,0.987204697765751,FALSE,"Not significant"
"Gene0963",140.174190007697,0.0337078135352016,0.22186973025464,0.800580371974345,0.987204697765751,FALSE,"Not significant"
"Gene0964",141.3635014458,-0.0443389457815845,0.187321505212982,0.751722572154982,0.987204697765751,FALSE,"Not significant"
"Gene0965",36.0547426024764,-0.0264209278201312,0.216844221897797,0.846715798488693,0.987204697765751,FALSE,"Not significant"
"Gene0970",208.751676081114,-0.0354213787383596,0.206232928993612,0.800358584738275,0.987204697765751,FALSE,"Not significant"
"Gene0971",38.1337642692516,0.0364842386226559,0.203320944927378,0.798101016528935,0.987204697765751,FALSE,"Not significant"
"Gene0978",37.2392659752346,0.0342031881939633,0.222414556161326,0.806746754228046,0.987204697765751,FALSE,"Not significant"
"Gene0982",142.259718246581,-0.0329744445820389,0.203012407984561,0.81555514592894,0.987204697765751,FALSE,"Not significant"
"Gene0991",461.906096328874,0.02733059004758,0.193528141527906,0.848256291007059,0.987204697765751,FALSE,"Not significant"
"Gene0995",95.738677079845,-0.0384416769544799,0.223236084872073,0.775813786057382,0.987204697765751,FALSE,"Not significant"
"Gene0681",80.1514325189465,0.0235019793249667,0.199229862155511,0.870375638090035,0.98829105174632,FALSE,"Not significant"
"Gene0308",299.336412599323,-0.0221394387685327,0.210687427912245,0.871771256783781,0.988740565320137,FALSE,"Not significant"
"Gene0486",52.6850802882449,0.0222964588850216,0.208650471583471,0.874323253805212,0.989490165247905,FALSE,"Not significant"
"Gene0743",318.762709746451,-0.021667710844911,0.188752823818063,0.874433169288846,0.989490165247905,FALSE,"Not significant"
"Gene0291",46.9424153508754,-0.0215939310054104,0.210124709191561,0.876469325562875,0.989529866417447,FALSE,"Not significant"
"Gene0406",71.7104610078209,0.0222149629154637,0.215545136213234,0.875558172660615,0.989529866417447,FALSE,"Not significant"
"Gene0798",39.083880183847,0.0216574809349915,0.211155211831061,0.878790430702023,0.991019083197606,FALSE,"Not significant"
"Gene0115",125.674212436268,0.0169297050936319,0.193795558974444,0.906281843638072,0.991225770418572,FALSE,"Not significant"
"Gene0119",65.8837860424775,0.0201122070010014,0.212403143284795,0.889733727864959,0.991225770418572,FALSE,"Not significant"
"Gene0121",107.586682232412,0.0185671912695809,0.177433944942638,0.894838926117594,0.991225770418572,FALSE,"Not significant"
"Gene0143",90.391599986626,-0.0192111565257703,0.215933255909753,0.890613141850621,0.991225770418572,FALSE,"Not significant"
"Gene0156",52.3759444437435,-0.0155013026140334,0.21584199841505,0.907079924772519,0.991225770418572,FALSE,"Not significant"
"Gene0171",626.66823980914,-0.0132696859068984,0.19469770774765,0.919320187763737,0.991225770418572,FALSE,"Not significant"
"Gene0178",66.8866109748609,-0.0167082858007011,0.203895966047673,0.904799339105675,0.991225770418572,FALSE,"Not significant"
"Gene0280",46.3228241135238,-0.0156042816519825,0.216011563855733,0.909802704214137,0.991225770418572,FALSE,"Not significant"
"Gene0289",408.511820084953,0.016693597059436,0.217516348387574,0.904485176360103,0.991225770418572,FALSE,"Not significant"
"Gene0296",57.1149811598019,-0.0132912101854759,0.21539973979225,0.922855680365941,0.991225770418572,FALSE,"Not significant"
"Gene0341",36.1389560165378,0.0146849680507219,0.207282089915122,0.918415982159261,0.991225770418572,FALSE,"Not significant"
"Gene0353",186.136277215964,-0.0181819478713064,0.21540019376457,0.892304959693317,0.991225770418572,FALSE,"Not significant"
"Gene0419",48.896927490435,0.0137314737799296,0.225542663817953,0.916113640657165,0.991225770418572,FALSE,"Not significant"
"Gene0432",202.083204085102,0.0160608949019711,0.22747835162702,0.906069236880693,0.991225770418572,FALSE,"Not significant"
"Gene0453",116.976981611657,0.0210403484197559,0.18296029770964,0.883062987483448,0.991225770418572,FALSE,"Not significant"
"Gene0455",134.379239484063,0.0161284354945151,0.203360132122299,0.911830115751773,0.991225770418572,FALSE,"Not significant"
"Gene0465",58.3387179594252,-0.0164931618964805,0.202349374827451,0.905215881040554,0.991225770418572,FALSE,"Not significant"
"Gene0480",80.9303810684655,-0.0135307054643472,0.209270273605596,0.921320666955825,0.991225770418572,FALSE,"Not significant"
"Gene0483",67.7490461328524,0.0195011909363581,0.201699228138218,0.892090430638397,0.991225770418572,FALSE,"Not significant"
"Gene0527",70.3939685171952,0.01685081133405,0.212404266831342,0.907135545850917,0.991225770418572,FALSE,"Not significant"
"Gene0542",13.831606577049,0.0189108192020559,0.226177074998907,0.891540660754986,0.991225770418572,FALSE,"Not significant"
"Gene0546",32.6754869185174,0.014845517219501,0.224091252862008,0.916497342673796,0.991225770418572,FALSE,"Not significant"
"Gene0559",659.682388442777,0.0216844360235868,0.206646495309506,0.881195698892603,0.991225770418572,FALSE,"Not significant"
"Gene0565",38.6057934765363,0.0153120979099749,0.20965040046615,0.914774407750462,0.991225770418572,FALSE,"Not significant"
"Gene0588",32.0434926659298,-0.0207887865685222,0.209236994184333,0.881245283700303,0.991225770418572,FALSE,"Not significant"
"Gene0595",163.47819343761,-0.0164225504587533,0.205292143329404,0.902237133724451,0.991225770418572,FALSE,"Not significant"
"Gene0598",78.4294491820606,-0.0160247249386432,0.200446751382646,0.908147682893099,0.991225770418572,FALSE,"Not significant"
"Gene0606",551.14890628288,0.0179735720236369,0.187157597973182,0.89789744766891,0.991225770418572,FALSE,"Not significant"
"Gene0614",76.0630017995901,0.0199994964327962,0.201738830595563,0.889164159513002,0.991225770418572,FALSE,"Not significant"
"Gene0691",203.380035010841,-0.013795101024266,0.225964657376238,0.918917082104411,0.991225770418572,FALSE,"Not significant"
"Gene0708",148.873558100867,0.0152971622365695,0.2089923170017,0.915125692543724,0.991225770418572,FALSE,"Not significant"
"Gene0735",15.8102859587463,-0.0151817662787574,0.220971203320926,0.911592490968535,0.991225770418572,FALSE,"Not significant"
"Gene0744",259.30340484814,0.0182275658168502,0.195988766807597,0.901319849540196,0.991225770418572,FALSE,"Not significant"
"Gene0761",334.454054658248,0.0178274596007732,0.205694526740912,0.903067063536478,0.991225770418572,FALSE,"Not significant"
"Gene0773",52.305933333545,0.0172697323023836,0.196361515007851,0.904350854248676,0.991225770418572,FALSE,"Not significant"
"Gene0789",425.94404382197,0.0186379273950584,0.193023033780768,0.897123999319677,0.991225770418572,FALSE,"Not significant"
"Gene0820",8.09990841496216,0.0166663554992578,0.247200812830882,0.892081168386406,0.991225770418572,FALSE,"Not significant"
"Gene0854",78.8320557469466,0.0207589303838197,0.206560642577324,0.884479646238452,0.991225770418572,FALSE,"Not significant"
"Gene0881",105.031917079588,0.0172450143553071,0.213731677243537,0.903330009540625,0.991225770418572,FALSE,"Not significant"
"Gene0906",336.779995792574,0.0165578341853527,0.209139882978384,0.908821490211844,0.991225770418572,FALSE,"Not significant"
"Gene0966",75.7579156898246,0.0138746200437886,0.198331494937448,0.923072734636506,0.991225770418572,FALSE,"Not significant"
"Gene0989",221.208565886436,0.0174019446642673,0.217185983127033,0.902608190549298,0.991225770418572,FALSE,"Not significant"
"Gene0990",87.1303522357906,0.0147813340670867,0.200857053696308,0.918877724151486,0.991225770418572,FALSE,"Not significant"
"Gene1000",57.9664502624188,0.0145647824731997,0.199742560950582,0.92214582322408,0.991225770418572,FALSE,"Not significant"
"Gene0221",33.0254130191822,0.0127821649370531,0.213655676171833,0.92773530271636,0.994156282643806,FALSE,"Not significant"
"Gene0594",205.115935751901,-0.0119750223210353,0.22268940877796,0.927812182892045,0.994156282643806,FALSE,"Not significant"
"Gene0110",11.4180962115009,-0.0115068631101588,0.232016323766302,0.931706930899469,0.996956999441164,FALSE,"Not significant"
"Gene0252",83.4854583915676,-0.00930205318736957,0.225112586163045,0.943530587944317,0.996956999441164,FALSE,"Not significant"
"Gene0342",369.023879142538,0.010680652502339,0.197966281145454,0.940569975113387,0.996956999441164,FALSE,"Not significant"
"Gene0392",50.8193088208246,-0.0100467927457264,0.20339857101886,0.942358920230355,0.996956999441164,FALSE,"Not significant"
"Gene0509",31.8956295983293,0.0107007097786672,0.22452755695687,0.939035750763252,0.996956999441164,FALSE,"Not significant"
